age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
65,entrepreneur,married,tertiary,no,2331,no,no,telephone,11,aug,425,1,183,2,success,yes
56,blue-collar,single,secondary,no,663,no,yes,cellular,8,jul,819,3,-1,0,unknown,yes
47,blue-collar,single,unknown,no,2443,no,no,unknown,18,jun,422,1,-1,0,unknown,no
34,admin.,married,secondary,no,384,yes,no,cellular,14,may,551,2,-1,0,unknown,no
49,blue-collar,married,secondary,no,141,no,no,cellular,6,aug,275,1,-1,0,unknown,no
43,unemployed,married,secondary,no,775,no,no,cellular,14,aug,98,1,106,1,failure,no
35,management,married,tertiary,no,2717,no,no,cellular,13,aug,394,6,-1,0,unknown,yes
43,management,divorced,tertiary,no,2367,no,no,cellular,1,jun,114,1,38,2,other,yes
47,admin.,married,secondary,no,829,yes,yes,cellular,18,nov,48,1,188,1,failure,no
56,technician,divorced,secondary,no,1480,yes,yes,cellular,5,feb,576,1,-1,0,unknown,no
32,entrepreneur,married,secondary,no,-242,yes,no,cellular,20,apr,1202,3,-1,0,unknown,yes
27,blue-collar,single,secondary,no,535,no,no,cellular,16,nov,183,1,94,1,success,yes
34,management,married,tertiary,no,160,yes,yes,cellular,15,jul,130,1,-1,0,unknown,no
59,technician,married,primary,no,4198,no,no,cellular,14,jan,309,1,91,10,success,yes
45,blue-collar,married,secondary,no,105,yes,yes,unknown,13,may,119,1,-1,0,unknown,no
47,technician,divorced,secondary,no,1013,no,no,cellular,15,jun,54,3,-1,0,unknown,no
35,management,married,tertiary,no,105,yes,no,cellular,6,may,36,1,365,3,failure,no
19,student,single,primary,no,103,no,no,cellular,10,jul,104,2,-1,0,unknown,yes
42,entrepreneur,single,unknown,no,323,no,no,unknown,16,jun,617,1,-1,0,unknown,yes
32,entrepreneur,married,secondary,no,390,no,no,cellular,6,sep,440,1,280,1,failure,yes
30,blue-collar,single,secondary,no,5909,yes,no,cellular,18,may,420,2,-1,0,unknown,yes
44,admin.,married,unknown,no,40,no,yes,unknown,6,may,160,2,-1,0,unknown,no
37,technician,married,secondary,no,1,yes,no,unknown,6,may,608,1,-1,0,unknown,yes
38,blue-collar,single,secondary,no,13156,yes,no,cellular,17,apr,291,4,331,1,failure,no
51,blue-collar,married,secondary,no,700,no,no,cellular,8,aug,237,4,-1,0,unknown,no
44,blue-collar,married,secondary,no,3060,yes,no,cellular,20,nov,113,1,189,2,failure,no
31,technician,single,secondary,no,4105,no,no,cellular,30,apr,264,1,-1,0,unknown,no
26,unemployed,single,secondary,no,622,no,no,cellular,28,jan,1451,2,-1,0,unknown,yes
46,technician,single,secondary,no,5862,no,no,cellular,1,jun,84,1,-1,0,unknown,yes
38,technician,single,secondary,no,1711,no,no,telephone,30,sep,234,1,-1,0,unknown,yes
32,management,single,tertiary,no,312,no,no,cellular,17,feb,232,2,-1,0,unknown,yes
56,retired,married,primary,no,1947,no,no,cellular,2,mar,225,2,123,5,failure,yes
67,retired,married,secondary,no,1146,no,no,cellular,13,nov,259,1,92,2,failure,yes
26,services,single,secondary,no,-481,yes,yes,cellular,6,may,595,5,-1,0,unknown,no
58,unemployed,married,secondary,no,687,yes,no,cellular,30,apr,341,2,-1,0,unknown,yes
34,admin.,married,secondary,no,247,no,no,cellular,8,oct,401,2,-1,0,unknown,yes
36,technician,single,secondary,no,12264,no,no,cellular,11,oct,285,1,182,2,success,yes
33,management,single,tertiary,no,0,no,no,unknown,27,may,277,1,-1,0,unknown,no
36,blue-collar,married,primary,no,-20,yes,no,unknown,7,may,353,3,-1,0,unknown,no
41,blue-collar,married,secondary,no,5517,yes,no,cellular,10,jul,584,1,-1,0,unknown,yes
29,admin.,single,secondary,no,1992,no,no,cellular,12,apr,119,2,-1,0,unknown,no
53,technician,married,secondary,no,-725,yes,no,unknown,27,may,1205,1,-1,0,unknown,yes
35,management,single,tertiary,no,671,yes,no,cellular,10,mar,112,1,-1,0,unknown,yes
37,technician,married,secondary,no,2707,yes,no,telephone,16,jul,109,1,-1,0,unknown,no
49,management,married,tertiary,no,350,no,no,cellular,12,aug,238,6,-1,0,unknown,no
53,blue-collar,divorced,primary,no,559,no,no,telephone,9,feb,16,5,-1,0,unknown,no
28,blue-collar,married,primary,no,278,yes,yes,telephone,15,may,31,9,373,4,other,no
21,student,single,primary,no,423,no,no,telephone,18,jan,287,5,285,5,success,yes
29,admin.,single,secondary,no,27,yes,no,cellular,6,may,754,1,-1,0,unknown,yes
53,management,married,tertiary,no,34230,yes,yes,cellular,7,may,279,1,358,9,other,no
32,self-employed,married,tertiary,no,1423,no,no,cellular,6,aug,1249,4,-1,0,unknown,yes
33,blue-collar,married,primary,no,3868,yes,no,unknown,2,jun,445,1,-1,0,unknown,no
33,management,married,tertiary,no,5,yes,no,unknown,7,aug,12,1,-1,0,unknown,no
35,blue-collar,single,primary,no,21,yes,no,unknown,27,may,129,1,-1,0,unknown,no
20,student,single,secondary,no,153,no,no,unknown,21,jun,100,1,-1,0,unknown,yes
60,management,married,tertiary,yes,-311,no,no,cellular,25,aug,151,6,-1,0,unknown,no
33,housemaid,single,tertiary,no,1107,yes,no,cellular,18,mar,201,1,-1,0,unknown,yes
51,blue-collar,married,primary,no,844,yes,no,unknown,29,may,184,3,-1,0,unknown,no
34,self-employed,married,primary,no,7468,yes,yes,cellular,30,apr,383,1,-1,0,unknown,yes
41,management,married,tertiary,no,1092,no,no,cellular,5,aug,736,1,-1,0,unknown,yes
43,services,divorced,secondary,no,-287,yes,no,cellular,20,apr,580,4,-1,0,unknown,no
34,management,single,tertiary,no,2633,yes,no,cellular,21,nov,705,6,-1,0,unknown,yes
26,blue-collar,single,secondary,no,-84,yes,yes,cellular,29,jul,63,5,-1,0,unknown,no
34,technician,married,tertiary,no,100,no,no,cellular,20,aug,196,2,-1,0,unknown,no
32,blue-collar,married,secondary,no,10287,yes,no,cellular,27,may,281,4,188,1,failure,yes
29,admin.,single,secondary,no,306,yes,no,cellular,18,may,774,4,-1,0,unknown,yes
30,management,married,tertiary,no,944,no,no,cellular,29,oct,251,2,-1,0,unknown,yes
57,admin.,married,secondary,no,403,yes,no,cellular,18,may,603,1,340,2,other,yes
30,blue-collar,single,secondary,no,132,yes,no,unknown,16,may,329,1,-1,0,unknown,no
37,services,married,secondary,no,4017,no,no,cellular,30,apr,665,2,196,1,success,yes
54,unemployed,single,secondary,no,3611,yes,no,cellular,5,feb,81,1,-1,0,unknown,no
32,management,single,tertiary,no,819,yes,no,cellular,20,apr,114,2,-1,0,unknown,yes
43,admin.,married,secondary,no,506,no,no,unknown,20,jun,398,1,-1,0,unknown,no
32,technician,single,tertiary,no,1212,yes,no,unknown,23,may,463,2,-1,0,unknown,no
30,blue-collar,divorced,primary,no,1,yes,no,unknown,6,jun,63,9,-1,0,unknown,no
42,management,married,tertiary,no,223,no,no,cellular,6,aug,92,6,-1,0,unknown,no
43,housemaid,single,primary,no,24,no,no,cellular,31,jul,35,2,-1,0,unknown,no
43,management,married,tertiary,no,0,yes,no,cellular,21,jul,474,1,-1,0,unknown,no
31,admin.,single,secondary,no,0,no,no,cellular,17,apr,188,3,-1,0,unknown,yes
30,admin.,divorced,secondary,no,83,yes,yes,unknown,6,may,310,1,-1,0,unknown,no
35,admin.,married,secondary,no,0,yes,no,cellular,20,apr,18,5,-1,0,unknown,no
32,management,married,tertiary,no,578,no,yes,cellular,22,jul,29,2,-1,0,unknown,no
43,management,divorced,tertiary,no,580,yes,no,cellular,11,may,1514,1,284,2,failure,yes
58,housemaid,married,primary,no,237,no,no,telephone,18,jul,200,3,-1,0,unknown,no
25,student,single,secondary,no,154,no,no,cellular,3,mar,141,1,180,2,failure,yes
28,management,single,tertiary,no,9710,no,no,cellular,14,oct,786,2,-1,0,unknown,no
34,housemaid,married,secondary,no,390,yes,no,cellular,15,jul,659,3,-1,0,unknown,no
39,technician,single,tertiary,no,393,no,no,cellular,28,jun,325,1,94,1,success,yes
24,blue-collar,single,secondary,no,-10,yes,no,unknown,13,may,106,1,-1,0,unknown,no
37,admin.,married,secondary,no,529,yes,no,cellular,16,sep,234,1,149,2,other,no
35,technician,single,tertiary,no,992,yes,no,cellular,26,aug,79,1,114,3,failure,no
45,management,married,secondary,no,446,no,no,cellular,6,aug,304,3,-1,0,unknown,yes
41,unemployed,married,secondary,no,0,yes,yes,cellular,5,may,400,1,-1,0,unknown,yes
28,management,single,tertiary,no,2725,no,no,cellular,16,jun,292,1,504,1,failure,yes
34,unknown,single,secondary,no,859,no,no,cellular,28,jan,829,1,-1,0,unknown,yes
68,retired,divorced,primary,no,250,no,no,cellular,3,feb,360,1,-1,0,unknown,yes
33,technician,single,tertiary,no,109,yes,yes,cellular,25,may,601,2,10,7,failure,yes
36,management,married,tertiary,no,-92,no,yes,cellular,18,nov,196,3,-1,0,unknown,no
45,entrepreneur,married,secondary,no,781,no,yes,cellular,17,nov,652,2,126,2,failure,yes
53,housemaid,married,primary,no,70,no,no,cellular,21,aug,77,8,-1,0,unknown,no
47,management,single,tertiary,no,334,yes,no,cellular,26,mar,360,1,326,8,failure,yes
36,management,divorced,tertiary,no,59,no,no,cellular,13,aug,526,2,-1,0,unknown,yes
43,admin.,single,secondary,no,6,no,no,cellular,4,feb,58,1,264,1,failure,no
38,management,married,tertiary,no,590,no,no,cellular,31,jul,49,2,-1,0,unknown,no
31,management,single,secondary,no,360,yes,no,cellular,18,may,309,1,-1,0,unknown,yes
33,blue-collar,married,primary,no,-306,yes,yes,unknown,13,may,851,4,-1,0,unknown,no
35,technician,single,secondary,no,2144,yes,no,unknown,13,may,188,2,-1,0,unknown,no
28,blue-collar,single,secondary,no,1285,no,no,telephone,30,jan,199,2,2,17,other,no
52,blue-collar,divorced,primary,no,0,no,no,cellular,20,nov,19,1,-1,0,unknown,no
47,entrepreneur,married,unknown,no,1481,yes,no,cellular,6,may,64,2,364,3,failure,no
48,technician,married,secondary,no,-938,yes,no,cellular,7,may,134,1,344,2,failure,no
39,technician,married,secondary,no,251,yes,no,cellular,17,jul,342,2,-1,0,unknown,yes
30,self-employed,married,tertiary,no,1785,no,no,unknown,17,oct,235,1,-1,0,unknown,yes
32,technician,single,tertiary,no,2481,no,no,cellular,18,aug,547,11,-1,0,unknown,no
47,technician,married,tertiary,no,2155,no,no,unknown,20,jun,178,3,-1,0,unknown,no
38,admin.,divorced,secondary,no,407,yes,yes,cellular,19,aug,89,1,-1,0,unknown,no
33,services,married,secondary,no,386,no,no,cellular,12,nov,253,1,92,4,failure,yes
26,blue-collar,single,secondary,no,2007,no,no,cellular,13,jul,272,3,182,2,success,yes
31,blue-collar,single,secondary,no,228,no,no,cellular,6,aug,744,1,88,4,other,yes
41,management,married,tertiary,no,0,no,no,cellular,17,sep,294,4,63,11,other,yes
65,retired,married,secondary,no,571,yes,no,cellular,20,oct,349,1,183,2,success,yes
33,blue-collar,married,secondary,no,395,yes,no,unknown,2,jun,122,1,-1,0,unknown,no
37,management,married,tertiary,no,40,no,no,cellular,27,aug,1033,4,-1,0,unknown,yes
41,management,divorced,tertiary,no,1757,no,no,cellular,22,apr,314,1,239,13,failure,yes
39,admin.,divorced,secondary,no,878,yes,no,cellular,15,may,611,5,-1,0,unknown,yes
34,management,divorced,secondary,no,291,no,no,cellular,7,aug,91,2,-1,0,unknown,no
46,admin.,married,secondary,no,660,no,no,cellular,6,aug,740,2,-1,0,unknown,yes
56,self-employed,married,tertiary,yes,0,no,no,cellular,19,nov,122,1,-1,0,unknown,no
30,technician,single,secondary,no,853,no,no,cellular,29,oct,279,1,148,1,failure,yes
26,student,single,secondary,no,0,no,no,cellular,2,feb,1223,2,-1,0,unknown,yes
33,management,married,tertiary,no,1047,no,no,cellular,8,aug,512,4,-1,0,unknown,yes
58,technician,married,secondary,no,1463,yes,no,cellular,12,aug,110,3,-1,0,unknown,no
61,retired,married,secondary,no,523,no,no,cellular,13,aug,211,3,183,4,success,yes
31,management,married,tertiary,no,1343,yes,yes,unknown,21,may,85,1,-1,0,unknown,no
47,management,married,primary,no,4151,yes,no,unknown,14,may,114,1,-1,0,unknown,no
33,admin.,single,tertiary,no,2,no,no,cellular,29,jan,132,2,-1,0,unknown,no
35,management,married,tertiary,no,4943,yes,no,cellular,18,nov,295,1,124,2,failure,no
51,technician,married,tertiary,no,825,no,no,cellular,17,nov,977,3,-1,0,unknown,yes
55,admin.,married,secondary,no,602,no,no,cellular,7,sep,350,1,98,5,success,yes
38,services,married,tertiary,no,563,yes,no,cellular,7,may,251,2,-1,0,unknown,no
36,technician,married,tertiary,no,911,yes,yes,cellular,4,may,275,3,-1,0,unknown,no
31,technician,single,tertiary,no,53,no,no,cellular,28,jan,97,2,-1,0,unknown,no
42,blue-collar,divorced,primary,no,213,yes,no,cellular,7,jul,434,3,-1,0,unknown,yes
38,management,divorced,tertiary,no,151,yes,no,cellular,17,jul,50,1,-1,0,unknown,no
38,entrepreneur,married,secondary,no,-272,no,yes,unknown,17,jun,143,2,-1,0,unknown,no
29,management,single,tertiary,no,1218,no,no,cellular,30,jan,258,2,-1,0,unknown,no
36,technician,married,tertiary,no,376,no,no,cellular,16,sep,173,1,-1,0,unknown,yes
50,management,married,secondary,no,0,yes,no,unknown,14,may,94,4,-1,0,unknown,no
62,management,married,secondary,no,4562,yes,no,cellular,3,mar,168,1,-1,0,unknown,yes
55,admin.,married,secondary,no,512,no,no,cellular,18,aug,115,4,-1,0,unknown,no
36,admin.,single,secondary,no,2556,yes,no,cellular,13,apr,342,1,-1,0,unknown,no
23,entrepreneur,single,primary,no,4,yes,no,unknown,13,may,395,2,-1,0,unknown,yes
35,management,married,tertiary,no,8000,no,no,cellular,13,may,331,1,90,3,success,yes
31,blue-collar,single,secondary,no,609,yes,no,cellular,14,apr,1126,1,335,1,failure,no
48,unemployed,married,secondary,no,817,no,no,cellular,14,jan,517,1,282,4,success,yes
52,services,married,primary,no,911,no,no,unknown,20,jun,29,2,-1,0,unknown,no
44,unemployed,married,primary,no,97,yes,no,unknown,5,jun,105,3,-1,0,unknown,no
35,admin.,divorced,secondary,no,0,no,yes,cellular,14,jul,245,2,-1,0,unknown,no
49,blue-collar,married,secondary,no,298,yes,no,cellular,30,apr,264,2,86,3,failure,no
46,admin.,single,secondary,no,1693,yes,no,cellular,20,oct,427,1,-1,0,unknown,yes
25,student,single,unknown,no,3,no,no,cellular,26,may,170,1,-1,0,unknown,yes
34,management,married,tertiary,no,0,yes,no,cellular,3,feb,251,1,-1,0,unknown,yes
30,services,single,secondary,no,1268,yes,no,cellular,8,apr,105,4,320,8,other,yes
26,services,single,secondary,no,901,yes,no,unknown,26,may,764,2,-1,0,unknown,yes
40,services,single,secondary,no,224,yes,no,cellular,17,apr,875,2,-1,0,unknown,yes
26,management,single,tertiary,no,3704,no,no,cellular,19,aug,238,4,-1,0,unknown,yes
62,housemaid,married,tertiary,no,1528,no,no,cellular,15,oct,134,2,184,1,success,yes
38,services,single,secondary,no,91,no,no,cellular,2,mar,207,1,-1,0,unknown,yes
55,blue-collar,single,primary,no,1187,yes,no,unknown,2,jun,193,2,-1,0,unknown,no
43,management,divorced,tertiary,no,666,no,no,cellular,13,aug,160,3,-1,0,unknown,no
24,blue-collar,single,secondary,no,1,yes,no,cellular,11,may,79,2,-1,0,unknown,no
64,management,married,tertiary,no,3951,no,no,cellular,29,oct,164,1,-1,0,unknown,yes
40,unemployed,married,secondary,no,1077,yes,yes,cellular,17,nov,148,2,-1,0,unknown,no
49,entrepreneur,married,tertiary,no,313,yes,no,cellular,17,nov,42,2,188,2,failure,no
44,blue-collar,single,primary,no,36,yes,no,cellular,15,may,551,1,371,2,failure,yes
62,retired,married,primary,no,1084,no,no,cellular,14,apr,505,1,-1,0,unknown,yes
31,entrepreneur,married,secondary,no,15,no,yes,cellular,29,jan,190,2,-1,0,unknown,no
31,admin.,married,secondary,no,1130,yes,no,cellular,23,jul,236,5,-1,0,unknown,no
31,management,single,tertiary,no,2016,no,no,cellular,30,apr,209,1,-1,0,unknown,yes
27,blue-collar,married,secondary,no,4333,no,no,cellular,20,apr,163,1,-1,0,unknown,yes
31,technician,single,tertiary,no,2807,no,no,unknown,8,nov,154,1,-1,0,unknown,yes
30,technician,married,secondary,no,207,yes,no,unknown,23,may,72,2,-1,0,unknown,no
53,management,married,tertiary,no,9072,no,no,cellular,18,nov,117,2,-1,0,unknown,no
48,blue-collar,single,secondary,no,8982,yes,no,unknown,14,may,628,1,-1,0,unknown,no
82,retired,married,unknown,no,211,no,no,telephone,22,apr,195,3,-1,0,unknown,no
34,entrepreneur,married,secondary,no,1368,yes,no,cellular,18,nov,252,2,-1,0,unknown,no
29,self-employed,single,tertiary,no,16,yes,no,unknown,6,may,43,1,-1,0,unknown,no
32,technician,single,secondary,no,-114,no,no,cellular,12,aug,155,2,-1,0,unknown,no
31,management,single,tertiary,no,307,no,no,cellular,21,nov,86,2,-1,0,unknown,no
52,blue-collar,married,secondary,no,1117,yes,no,cellular,13,may,365,1,-1,0,unknown,no
48,admin.,divorced,secondary,no,362,no,no,cellular,13,aug,529,1,-1,0,unknown,yes
33,unemployed,married,secondary,no,-144,no,no,cellular,30,jul,481,3,-1,0,unknown,yes
52,management,divorced,secondary,no,944,no,yes,unknown,9,jun,119,1,-1,0,unknown,no
27,management,single,tertiary,no,1720,no,no,cellular,3,nov,284,2,273,1,failure,yes
55,retired,married,primary,no,2,no,no,unknown,27,jun,392,4,-1,0,unknown,no
50,entrepreneur,married,primary,no,237,yes,yes,unknown,30,may,184,4,-1,0,unknown,no
34,blue-collar,married,secondary,no,808,yes,yes,cellular,17,jul,20,3,-1,0,unknown,no
27,technician,single,tertiary,no,11862,no,no,cellular,25,nov,285,2,97,7,success,yes
26,technician,single,secondary,no,3244,no,no,cellular,2,feb,141,1,5,1,failure,no
51,technician,divorced,secondary,no,2323,yes,yes,cellular,18,aug,151,10,-1,0,unknown,no
45,retired,divorced,secondary,no,1735,no,yes,unknown,17,jun,306,1,-1,0,unknown,no
37,admin.,single,secondary,no,9,yes,no,cellular,14,may,165,1,-1,0,unknown,no
32,admin.,divorced,secondary,no,-331,yes,yes,unknown,26,may,130,3,-1,0,unknown,no
33,admin.,single,secondary,no,-15,no,no,telephone,12,may,326,3,350,2,failure,no
47,self-employed,married,primary,no,574,yes,no,cellular,20,nov,137,5,-1,0,unknown,no
25,self-employed,single,secondary,no,1242,yes,no,unknown,28,may,615,2,-1,0,unknown,yes
26,management,single,tertiary,no,222,no,no,cellular,26,apr,192,1,334,1,failure,yes
33,technician,married,secondary,no,1968,yes,no,cellular,20,apr,1817,3,-1,0,unknown,yes
54,blue-collar,divorced,secondary,no,615,no,yes,cellular,20,nov,230,1,-1,0,unknown,no
55,technician,married,tertiary,no,-466,yes,no,cellular,15,may,901,1,-1,0,unknown,yes
38,blue-collar,divorced,primary,no,0,no,no,unknown,12,jun,49,2,-1,0,unknown,no
43,blue-collar,married,secondary,no,184,no,yes,cellular,16,jul,1019,11,-1,0,unknown,yes
33,self-employed,single,tertiary,no,658,yes,no,cellular,21,oct,307,1,208,1,success,yes
38,management,married,tertiary,no,413,no,no,cellular,13,oct,252,2,183,3,success,yes
30,self-employed,single,secondary,no,-617,no,yes,cellular,19,nov,925,1,-1,0,unknown,yes
31,technician,married,secondary,no,106,yes,no,unknown,13,may,101,13,-1,0,unknown,no
27,services,single,secondary,no,266,no,yes,cellular,7,jul,232,1,-1,0,unknown,no
36,services,married,secondary,no,2984,yes,no,unknown,2,jun,394,1,-1,0,unknown,yes
28,blue-collar,single,tertiary,no,4099,no,no,cellular,23,apr,116,4,-1,0,unknown,yes
60,retired,married,secondary,no,8590,no,no,unknown,5,jun,85,1,-1,0,unknown,no
33,admin.,married,secondary,no,-370,yes,no,cellular,7,may,261,1,345,1,failure,yes
38,technician,married,tertiary,no,127,yes,no,cellular,14,oct,113,1,50,2,success,no
42,technician,single,secondary,no,1364,yes,no,unknown,15,may,1867,6,-1,0,unknown,yes
58,management,single,tertiary,no,342,no,yes,cellular,11,jul,564,2,-1,0,unknown,no
33,management,single,tertiary,no,2485,yes,no,cellular,2,nov,91,2,-1,0,unknown,no
36,blue-collar,married,secondary,no,2894,yes,no,cellular,17,jul,747,1,-1,0,unknown,no
42,blue-collar,married,secondary,no,-755,yes,yes,unknown,2,jun,312,1,-1,0,unknown,no
58,entrepreneur,married,secondary,no,2,no,no,unknown,16,jun,684,1,-1,0,unknown,no
71,retired,married,tertiary,no,14220,yes,no,cellular,9,sep,397,1,-1,0,unknown,yes
